# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
3.300000,5.8850590172e-01,5.7036304865e-01,5.3672219612e-01,5.4513823450e-01,5.3782665678e-01,5.0805271077e-01,5.0720319917e-01,4.6800501787e-01,4.9359562928e-01,4.8317847365e-01,5.1688442709e-01,5.0649951261e-01,5.3180018655e-01,4.9267169668e-01,4.9196151443e-01,4.6208526674e-01,4.5484464927e-01,4.6346863805e-01,4.2955359253e-01,4.1163944754e-01
3.350000,5.8917290718e-01,5.6589620873e-01,5.3668883797e-01,5.4759621872e-01,5.3793196523e-01,5.1093038769e-01,5.0685498605e-01,4.6990453199e-01,4.9261075570e-01,4.8434735964e-01,5.1572180199e-01,5.0753580278e-01,5.2985991406e-01,4.9298998415e-01,4.8910184568e-01,4.6197601263e-01,4.5237145961e-01,4.6352122673e-01,4.3402045979e-01,4.1096733369e-01
3.400000,5.8989798211e-01,5.6125867895e-01,5.3737397977e-01,5.4978494686e-01,5.3770673951e-01,5.1366198069e-01,5.0632371856e-01,4.7213235849e-01,4.9162974320e-01,4.8574602151e-01,5.1432637565e-01,5.0857852212e-01,5.2758939020e-01,4.9348195153e-01,4.8638876584e-01,4.6219917298e-01,4.5017061279e-01,4.6284743784e-01,4.3866440268e-01,4.1023721873e-01
3.450000,5.9058860009e-01,5.5659792020e-01,5.3872693590e-01,5.5162192380e-01,5.3727067400e-01,5.1619312217e-01,5.0566949828e-01,4.7456686900e-01,4.9071391752e-01,4.8729868691e-01,5.1276680828e-01,5.0956458063e-01,5.2511353734e-01,4.9408817884e-01,4.8387637898e-01,4.6263508748e-01,4.4832106178e-01,4.6150233773e-01,4.4333870831e-01,4.0954517275e-01
3.500000,5.9115715420e-01,5.5206469421e-01,5.4068233166e-01,5.5303760103e-01,5.3674553428e-01,5.1848098806e-01,5.0495051403e-01,4.7709461398e-01,4.8992717970e-01,4.8893436650e-01,5.1112077806e-01,5.1042817526e-01,5.2254488479e-01,4.9475141823e-01,4.8160645234e-01,4.6315929283e-01,4.4689407432e-01,4.5955074180e-01,4.4789138482e-01,4.0897781989e-01
3.550000,5.9152124850e-01,5.4779864023e-01,5.4315849057e-01,5.5398460177e-01,5.3624166160e-01,5.2048266961e-01,5.0421740979e-01,4.7961273028e-01,4.8932561342e-01,4.9058086030e-01,5.0946385806e-01,5.1111335971e-01,5.1998404143e-01,4.9542291951e-01,4.7962139214e-01,4.6366026068e-01,4.4593890675e-01,4.5707435562e-01,4.5217997645e-01,4.0861700357e-01
3.600000,5.9160893091e-01,5.4392337597e-01,5.4605810603e-01,5.5445088287e-01,5.3585068505e-01,5.2215137148e-01,5.0351652606e-01,4.8203698650e-01,4.8895533985e-01,4.9216784095e-01,5.0786774619e-01,5.1157564217e-01,5.1751411320e-01,4.9605747331e-01,4.7796677069e-01,4.6404819899e-01,4.4546935899e-01,4.5416985505e-01,4.5607715848e-01,4.0853363725e-01
3.650000,5.9136245420e-01,5.4054059669e-01,5.4926860338e-01,5.5446665572e-01,5.3564015089e-01,5.2343378842e-01,5.0289160548e-01,4.8430354552e-01,4.8884955044e-01,4.9362886877e-01,5.0639284230e-01,5.1178271956e-01,5.1520219471e-01,4.9661297663e-01,4.7669385558e-01,4.6426027390e-01,4.4545708213e-01,4.5094894427e-01,4.5947722087e-01,4.0878607052e-01
3.700000,5.9074387848e-01,5.3772998322e-01,5.5267052714e-01,5.5410818789e-01,5.3564923043e-01,5.2427686063e-01,5.0239253769e-01,4.8637106377e-01,4.8903400207e-01,4.9491482742e-01,5.0509837748e-01,5.1170480824e-01,5.1308993789e-01,4.9704027233e-01,4.7585052965e-01,4.6425418924e-01,4.4582563653e-01,4.4753262132e-01,4.6230135645e-01,4.0941117214e-01
3.750000,5.8973204017e-01,5.3554213312e-01,5.5613788801e-01,5.5348486132e-01,5.3589092828e-01,5.2463015832e-01,5.0206840885e-01,4.8821405625e-01,4.8952089297e-01,4.9598624272e-01,5.0402436221e-01,5.1132150070e-01,5.1120751130e-01,4.9729292224e-01,4.7548334012e-01,4.6401907677e-01,4.4646658534e-01,4.4404770811e-01,4.6449800041e-01,4.1043138281e-01
3.800000,5.8830805849e-01,5.3398179087e-01,5.5952462810e-01,5.5271436526e-01,5.3633125437e-01,5.2444012958e-01,5.0195744352e-01,4.8980505999e-01,4.9029591580e-01,4.9682633855e-01,5.0319040575e-01,5.1064378448e-01,5.0958819164e-01,4.9734045604e-01,4.7563447036e-01,4.6358715253e-01,4.4726468775e-01,4.4063928153e-01,4.6606150939e-01,4.1186507601e-01
3.850000,5.8650387949e-01,5.3306404668e-01,5.6273130985e-01,5.5195035543e-01,5.3694798837e-01,5.2371816372e-01,5.0210282718e-01,4.9116066339e-01,4.9137578096e-01,4.9739947019e-01,5.0263381949e-01,5.0964536467e-01,5.0821818967e-01,4.9712914472e-01,4.7631116039e-01,4.6297370556e-01,4.4806773997e-01,4.3740563205e-01,4.6697837398e-01,4.1368238426e-01
3.900000,5.8434551818e-01,5.3275655011e-01,5.6565229321e-01,5.5132289852e-01,5.3767970802e-01,5.2248286901e-01,5.0252676470e-01,4.9228183669e-01,4.9275177072e-01,4.9772772931e-01,5.0233550545e-01,5.0834984205e-01,5.0709625853e-01,4.9663524926e-01,4.7748326641e-01,4.6223579595e-01,4.4874937484e-01,4.3445831601e-01,4.6727747874e-01,4.1585097429e-01
3.950000,5.8186250907e-01,5.3299461575e-01,5.6819196162e-01,5.5092072284e-01,5.3844236183e-01,5.2077712757e-01,5.0322739591e-01,4.9316394280e-01,4.9439202763e-01,4.9780206510e-01,5.0230171644e-01,5.0675700473e-01,5.0623886949e-01,4.9586868481e-01,4.7911756065e-01,4.6146277622e-01,4.4922186292e-01,4.3188717546e-01,4.6702866631e-01,4.1834095286e-01
4.000000,5.7912097003e-01,5.3372552649e-01,5.7030347712e-01,5.5081985865e-01,5.3917540979e-01,5.1870208436e-01,5.0420594824e-01,4.9383316958e-01,4.9627513154e-01,4.9765817129e-01,5.0248527243e-01,5.0489242809e-01,5.0562363277e-01,4.9482554294e-01,4.8111624859e-01,4.6072195120e-01,4.4939841485e-01,4.2973837490e-01,4.6629292329e-01,4.2108546383e-01
4.050000,5.7616926951e-01,5.3485305330e-01,5.7195815617e-01,5.5104142844e-01,5.3978766841e-01,5.1635195153e-01,5.0542186189e-01,4.9428865667e-01,4.9838312302e-01,4.9732269729e-01,5.0286675119e-01,5.0280594488e-01,5.0524374165e-01,4.9354096900e-01,4.8337963900e-01,4.6009823402e-01,4.4925273950e-01,4.2804492365e-01,4.6516091431e-01,4.2402827656e-01
4.100000,5.7308326609e-01,5.3629581216e-01,5.7316470599e-01,5.5158727901e-01,5.4021923969e-01,5.1386896257e-01,5.0684412331e-01,4.9455442526e-01,5.0068219442e-01,4.9683912563e-01,5.0338990100e-01,5.0052878218e-01,5.0507029633e-01,4.9204532385e-01,4.8577518783e-01,4.5965406823e-01,4.4877644278e-01,4.2680049149e-01,4.6372329003e-01,4.2709708215e-01
4.150000,5.6993863428e-01,5.3796547108e-01,5.7395684405e-01,5.5242902969e-01,5.4042184587e-01,5.1140197424e-01,5.0842483528e-01,4.9466173906e-01,5.0313360486e-01,4.9625195764e-01,5.0399819805e-01,4.9810482823e-01,5.0506237947e-01,4.9037965757e-01,4.8816418016e-01,4.5944105662e-01,4.4799296719e-01,4.2597689030e-01,4.6207502460e-01,4.3021888174e-01
4.200000,5.6681079613e-01,5.3976291947e-01,5.7437759476e-01,5.5351128435e-01,5.4035944482e-01,5.0909099708e-01,5.1010184540e-01,4.9464812596e-01,5.0568176530e-01,4.9561159041e-01,5.0463944574e-01,4.9559462115e-01,5.0517372907e-01,4.8859643324e-01,4.9041625153e-01,4.5949667148e-01,4.4695369019e-01,4.2553489615e-01,4.6031479106e-01,4.3332310672e-01
4.250000,5.6377055539e-01,5.4159092242e-01,5.7448013074e-01,5.5476092419e-01,5.4001396038e-01,5.0706649630e-01,5.1181668578e-01,4.9455945517e-01,5.0826744244e-01,4.9496112981e-01,5.0526801289e-01,4.9306420632e-01,5.0534977512e-01,4.8675174101e-01,4.9241171518e-01,4.5983777722e-01,4.4572693664e-01,4.2542427223e-01,4.5853817340e-01,4.3633968736e-01
4.300000,5.6088777394e-01,5.4335483028e-01,5.7432250095e-01,5.5609325092e-01,5.3938618377e-01,5.0543769670e-01,5.1351469070e-01,4.9444855763e-01,5.1082530164e-01,4.9434028304e-01,5.0584776314e-01,4.9057962204e-01,5.0552990687e-01,4.8490275048e-01,4.9404837945e-01,4.6046176157e-01,4.4439429935e-01,4.2558921306e-01,4.5683569393e-01,4.3919954053e-01
4.350000,5.5824308166e-01,5.4497713580e-01,5.7397983648e-01,5.5742813234e-01,5.3850866643e-01,5.0429468533e-01,5.1515769070e-01,4.9439207921e-01,5.1330002458e-01,4.9377820267e-01,5.0635874280e-01,4.8818514102e-01,5.0563172985e-01,4.8309812531e-01,4.9523197278e-01,4.6133752331e-01,4.4303175559e-01,4.2595915823e-01,4.5528592849e-01,4.4182038745e-01
4.400000,5.5587487680e-01,5.4636435871e-01,5.7347344223e-01,5.5865878322e-01,5.3739610856e-01,5.0367525667e-01,5.1667745628e-01,4.9441969555e-01,5.1558756021e-01,4.9332760366e-01,5.0676781435e-01,4.8597762588e-01,5.0562109195e-01,4.8140931012e-01,4.9593192530e-01,4.6243711044e-01,4.4175815097e-01,4.2650644033e-01,4.5396906979e-01,4.4416631897e-01
4.450000,5.5384330211e-01,5.4745305224e-01,5.7286063183e-01,5.5970538305e-01,5.3611440800e-01,5.0360171561e-01,5.1803609005e-01,4.9459197829e-01,5.1763382818e-01,4.9299933642e-01,5.0706359682e-01,4.8400359708e-01,5.0543455679e-01,4.7988506535e-01,4.9611578831e-01,4.6370236970e-01,4.4066128658e-01,4.2716626018e-01,4.5294534111e-01,4.4618241227e-01
4.500000,5.5219243154e-01,5.4819411802e-01,5.7218969546e-01,5.6048428965e-01,5.3474068430e-01,5.0407281859e-01,5.1920146918e-01,4.9496227998e-01,5.1939237208e-01,4.9280974804e-01,5.0723666681e-01,4.8230288295e-01,5.0501977715e-01,4.7856710750e-01,4.9577192598e-01,4.6506156925e-01,4.3983147591e-01,4.2788403282e-01,4.5225793037e-01,4.4782672443e-01
4.550000,5.5095028866e-01,5.4855010150e-01,5.7150406772e-01,5.6091189154e-01,5.3335995587e-01,5.0506550390e-01,5.2014956407e-01,4.9557253467e-01,5.2082717105e-01,4.9276765469e-01,5.0727947847e-01,4.8090690226e-01,5.0434031587e-01,4.7748973377e-01,4.9490836579e-01,4.6643750637e-01,4.3936009219e-01,4.2861058535e-01,4.5193643605e-01,4.4907185022e-01
4.600000,5.5013276019e-01,5.4849849926e-01,5.7084351646e-01,5.6091087869e-01,5.3206148160e-01,5.0653881431e-01,5.2086800480e-01,4.9645177245e-01,5.2191733189e-01,4.9287627036e-01,5.0718852165e-01,4.7983405711e-01,5.0337443177e-01,4.7667203530e-01,4.9355293830e-01,4.6774840267e-01,4.3933109826e-01,4.2930315348e-01,4.5199565386e-01,4.4990037758e-01
4.650000,5.4974537350e-01,5.4803385389e-01,5.7023951590e-01,5.6041677709e-01,5.3093334541e-01,5.0843278891e-01,5.2135787800e-01,4.9761117912e-01,5.2265786285e-01,4.9313376988e-01,5.0696313996e-01,4.7908868279e-01,5.0211671284e-01,4.7611671625e-01,4.9175740305e-01,4.6891148543e-01,4.3981377561e-01,4.2992758107e-01,4.5243693386e-01,4.5030522459e-01
4.700000,5.4978361086e-01,5.4716838219e-01,5.6971321837e-01,5.5938466704e-01,5.3005684004e-01,5.1066701838e-01,5.2163406034e-01,4.9904362528e-01,5.2305663861e-01,4.9353351493e-01,5.0660522481e-01,4.7866082845e-01,5.0057959396e-01,4.7581289967e-01,4.8959658945e-01,4.6984642323e-01,4.4085563125e-01,4.3046000746e-01,4.5324947198e-01,4.5029175370e-01
4.750000,5.5023163999e-01,5.4593021434e-01,5.6927630452e-01,5.5779495425e-01,5.2950189720e-01,5.1314376654e-01,5.2172321773e-01,5.0072804185e-01,5.2313173370e-01,4.9406489566e-01,5.0611967495e-01,4.7852846362e-01,4.9879220945e-01,4.7573861988e-01,4.8716283854e-01,4.7047752192e-01,4.4247762164e-01,4.3088750120e-01,4.5441063386e-01,4.4987824917e-01
4.800000,5.5106112302e-01,5.4436057696e-01,5.6892958333e-01,5.5565605938e-01,5.2932454316e-01,5.1575470835e-01,5.2166190102e-01,5.0263232009e-01,5.2291051169e-01,4.9471507845e-01,5.0551545307e-01,4.7866067575e-01,4.9679669620e-01,4.7586004672e-01,4.8456158021e-01,4.7073897206e-01,4.4467275498e-01,4.3120909994e-01,4.5588428041e-01,4.4909403521e-01
4.850000,5.5223253145e-01,5.4251135828e-01,5.6866081070e-01,5.5300463777e-01,5.2956444778e-01,5.1838711831e-01,5.2149516347e-01,5.0471320393e-01,5.2242801717e-01,4.9547103871e-01,5.0480461936e-01,4.7902004875e-01,4.9464490233e-01,4.7613084876e-01,4.8190677550e-01,4.7058200405e-01,4.4740546008e-01,4.3143870789e-01,4.5762035616e-01,4.4797794956e-01
4.900000,5.5369642344e-01,5.4044398394e-01,5.6844435169e-01,5.4990556015e-01,5.3024091813e-01,5.2093085181e-01,5.2127278057e-01,5.0691635162e-01,5.2172569199e-01,4.9632201569e-01,5.0399997110e-01,4.7956435714e-01,4.9239570752e-01,4.7649491821e-01,4.7931462139e-01,4.6998025358e-01,4.5060816248e-01,4.3160622746e-01,4.5955926256e-01,4.4657758953e-01
4.950000,5.5539440813e-01,5.3822898465e-01,5.6824429187e-01,5.4645001392e-01,5.3134900479e-01,5.2328768929e-01,5.2104585803e-01,5.0917895310e-01,5.2085041314e-01,4.9726088316e-01,5.0311411892e-01,4.8024690551e-01,4.9011314358e-01,4.7689068741e-01,4.7689611372e-01,4.6893324515e-01,4.5417813057e-01,4.3175291008e-01,4.6163758227e-01,4.4494666271e-01
5.000000,5.5726202610e-01,5.3594378199e-01,5.6801846759e-01,5.4274996430e-01,5.3285795784e-01,5.2537904580e-01,5.2086571293e-01,5.1143405787e-01,5.1985122581e-01,4.9828206228e-01,5.0216088103e-01,4.8101748879e-01,4.8786462020e-01,4.7725521972e-01,4.7474841300e-01,4.6746709999e-01,4.5798474399e-01,4.3192479128e-01,4.6379050181e-01,4.4314193768e-01
5.050000,5.5923189655e-01,5.3366787699e-01,5.6772193118e-01,5.3893073436e-01,5.3471127732e-01,5.2715015404e-01,5.2078093638e-01,5.1361628704e-01,5.1877424098e-01,4.9937837277e-01,5.0115705278e-01,4.8182647258e-01,4.8571631267e-01,4.7752795491e-01,4.7294667579e-01,4.6563392968e-01,4.6188535739e-01,4.3216942872e-01,4.6595098279e-01,4.4122212506e-01
5.100000,5.6123644161e-01,5.3147792917e-01,5.6731221012e-01,5.3512379358e-01,5.3682805223e-01,5.2857100009e-01,5.2083177238e-01,5.1566885982e-01,5.1766062308e-01,5.0053727561e-01,5.0012182920e-01,4.8262886377e-01,4.8372764709e-01,4.7765450782e-01,4.7153986639e-01,4.6350937804e-01,4.6573834491e-01,4.3253306159e-01,4.6804886096e-01,4.3924968252e-01
5.150000,5.6320990127e-01,5.2944418413e-01,5.6675400666e-01,5.3146000867e-01,5.3910815966e-01,5.2963364109e-01,5.2104612927e-01,5.1754810522e-01,5.1654754215e-01,5.0173914493e-01,4.9907485830e-01,4.8338490517e-01,4.8194959599e-01,4.7759059097e-01,4.7055035158e-01,4.6118861401e-01,4.6940945199e-01,4.3305457999e-01,4.7001403512e-01,4.3729219385e-01
5.200000,5.6508900427e-01,5.2762893577e-01,5.6602283649e-01,5.2806327480e-01,5.4144053893e-01,5.3034665205e-01,5.2143911583e-01,5.1922377135e-01,5.1546827048e-01,5.0296007823e-01,4.9803457917e-01,4.8406078945e-01,4.8042474220e-01,4.7730614288e-01,4.6997413614e-01,4.5878173930e-01,4.7277523255e-01,4.3376011693e-01,4.7178245132e-01,4.3541759186e-01
5.250000,5.6681426730e-01,5.2608726725e-01,5.6510963630e-01,5.2504773216e-01,5.4371552239e-01,5.3073159811e-01,5.2201567486e-01,5.2067889255e-01,5.1445305298e-01,5.0417383441e-01,4.9701544769e-01,4.8462723359e-01,4.7918444532e-01,4.7678721110e-01,4.6978353026e-01,4.5640630055e-01,4.7572492762e-01,4.3465949418e-01,4.7329771649e-01,4.3368621488e-01
5.300000,5.6832358455e-01,5.2485879781e-01,5.6401628643e-01,5.2251185537e-01,5.4582253688e-01,5.3081213810e-01,5.2276137970e-01,5.2189946326e-01,5.1352556128e-01,5.0536228322e-01,4.9603569254e-01,4.8506626814e-01,4.7825242747e-01,4.7604374123e-01,4.6993584287e-01,4.5418186816e-01,4.7816502324e-01,4.3575350933e-01,4.7451804998e-01,4.3215369044e-01
5.350000,5.6956576213e-01,5.2396862868e-01,5.6275432236e-01,5.2054263817e-01,5.4766691186e-01,5.3061985817e-01,5.2365007591e-01,5.2287972780e-01,5.1271112452e-01,5.0650423375e-01,4.9511403701e-01,4.8535963661e-01,4.7764130268e-01,4.7509990316e-01,4.7037504532e-01,4.5221686858e-01,4.8001742500e-01,4.3703265125e-01,4.7541356565e-01,4.3086628139e-01
5.400000,5.7050652434e-01,5.2343389195e-01,5.6134647795e-01,5.1921406617e-01,5.4917661867e-01,5.3019421469e-01,5.2465235905e-01,5.2362411429e-01,5.1204406922e-01,5.0757432282e-01,4.9425874694e-01,4.8548895044e-01,4.7735098106e-01,4.7398659042e-01,4.7103399732e-01,4.5059848958e-01,4.8121546559e-01,4.3847839607e-01,4.7596198866e-01,4.2985973476e-01
5.450000,5.7112338163e-01,5.2325585099e-01,5.5981874615e-01,5.1857853390e-01,5.5029613037e-01,5.2957753897e-01,5.2572541229e-01,5.2413523408e-01,5.1155274078e-01,5.0854857944e-01,4.9347938003e-01,4.8544348007e-01,4.7737673207e-01,4.7274258602e-01,4.7184799293e-01,4.4939221662e-01,4.8171419920e-01,4.4006949615e-01,4.7615826061e-01,4.2916350771e-01
5.500000,5.7139757663e-01,5.2342244814e-01,5.5819737760e-01,5.1866307539e-01,5.5098880264e-01,5.2881155314e-01,5.2681971200e-01,5.2441531307e-01,5.1126227552e-01,5.0940822083e-01,4.9278914131e-01,4.8521826668e-01,4.7770726566e-01,4.7141715472e-01,4.7275452232e-01,4.4863952744e-01,4.8149271144e-01,4.4178262254e-01,4.7601306861e-01,4.2879936431e-01
5.550000,5.7132127107e-01,5.2391394375e-01,5.5650853678e-01,5.1947458121e-01,5.5124210868e-01,5.2793958292e-01,5.2788664769e-01,5.2447110254e-01,5.1119108099e-01,5.1013690363e-01,4.9220163076e-01,4.8481445096e-01,4.7831897784e-01,4.7006584600e-01,4.7369395093e-01,4.4835148210e-01,4.8055383457e-01,4.4359043369e-01,4.7554774060e-01,4.2877589328e-01
5.600000,5.7089884950e-01,5.2470406584e-01,5.5477729696e-01,5.2099677575e-01,5.5106552906e-01,5.2700645630e-01,5.2888032361e-01,5.2431426860e-01,5.1134722263e-01,5.1072182438e-01,4.9172891818e-01,4.8424009338e-01,4.7917469026e-01,4.6874760211e-01,4.7461218936e-01,4.4851024214e-01,4.7892932515e-01,4.4546233132e-01,4.7479280507e-01,4.2908919038e-01
5.650000,5.7014266245e-01,5.2576094528e-01,5.5302828850e-01,5.2318454500e-01,5.5048828277e-01,5.2606038797e-01,5.2975961114e-01,5.2395946118e-01,5.1172661682e-01,5.1115575925e-01,4.9137959544e-01,4.8351078420e-01,4.8022730826e-01,4.6752076036e-01,4.7546337964e-01,4.4907488443e-01,4.7667963953e-01,4.4736394215e-01,4.7378654748e-01,4.2972659814e-01
5.700000,5.6906882291e-01,5.2704924381e-01,5.5128837871e-01,5.2596024417e-01,5.4955709390e-01,5.2515354789e-01,5.3049029842e-01,5.2342330593e-01,5.1231425335e-01,5.1143720701e-01,4.9115771043e-01,4.8265127095e-01,4.8142581573e-01,4.6643821742e-01,4.7620946418e-01,4.4998699165e-01,4.7388862576e-01,4.4925812461e-01,4.7257062161e-01,4.3067076157e-01
5.750000,5.6769784407e-01,5.2853502532e-01,5.4958924142e-01,5.2921604996e-01,5.4833136316e-01,5.2434028584e-01,5.3104608252e-01,5.2272512069e-01,5.1308703903e-01,5.1156701677e-01,4.9106207824e-01,4.8169528807e-01,4.8271854217e-01,4.6554393275e-01,4.7681836353e-01,4.5117669756e-01,4.7065828906e-01,4.5110565664e-01,4.7118471670e-01,4.3190136649e-01
5.800000,5.6605533740e-01,5.3018946893e-01,5.4796743559e-01,5.3282056907e-01,5.4687726253e-01,5.2367255419e-01,5.3140784680e-01,5.2188855886e-01,5.1401518081e-01,5.1154552567e-01,4.9108830428e-01,4.8068322352e-01,4.8405435680e-01,4.6487171062e-01,4.7726317731e-01,4.5257145365e-01,4.6710586764e-01,4.5286238475e-01,4.6966370118e-01,4.3339608040e-01
5.850000,5.6417055815e-01,5.3198661044e-01,5.4646322788e-01,5.3662650119e-01,5.4526421178e-01,5.2319417961e-01,5.3156196411e-01,5.2094325364e-01,5.1506211570e-01,5.1137174692e-01,4.9123189305e-01,4.7965856842e-01,4.8538387700e-01,4.6444348294e-01,4.7752415463e-01,4.5410417400e-01,4.6336242843e-01,4.5447934660e-01,4.6803658147e-01,4.3513112403e-01
5.900000,5.6207587085e-01,5.3389997473e-01,5.4511868242e-01,5.4047780052e-01,5.4356148113e-01,5.2293804163e-01,5.3150286081e-01,5.1992424756e-01,5.1618672209e-01,5.1104463709e-01,4.9148871165e-01,4.7866515133e-01,4.8665919805e-01,4.6426688670e-01,4.7759065969e-01,4.5571567027e-01,4.5957029258e-01,4.5590751159e-01,4.6632669846e-01,4.3707890086e-01
5.950000,5.5980793862e-01,5.3590420428e-01,5.4397435391e-01,5.4421586333e-01,5.4183408815e-01,5.2292563121e-01,5.3123887455e-01,5.1886895267e-01,5.1734723359e-01,5.1056714188e-01,4.9185349658e-01,4.7774567499e-01,4.8783246979e-01,4.6433314263e-01,4.7745925586e-01,4.5735302213e-01,4.5587799410e-01,4.5710311427e-01,4.6455265160e-01,4.3920489586e-01
6.000000,5.5740843510e-01,5.3797762976e-01,5.4306474631e-01,5.4768584240e-01,5.4013945313e-01,5.2316564412e-01,5.3079409752e-01,5.1781421990e-01,5.1850453405e-01,5.0994789993e-01,4.9231919697e-01,4.7693965077e-01,4.8885930354e-01,4.6461802159e-01,4.7713111032e-01,4.5896900831e-01,4.5243295868e-01,4.5803162288e-01,4.6272913767e-01,4.4146748704e-01
6.050000,5.5492333274e-01,5.4010071527e-01,5.4241322197e-01,5.5074396149e-01,5.3852631311e-01,5.2365297311e-01,5.3020673212e-01,5.1679397282e-01,5.1962387139e-01,5.0919787452e-01,4.9287897998e-01,4.7628007229e-01,4.8970501653e-01,4.6508579782e-01,4.7661287376e-01,4.6052397607e-01,4.4937269052e-01,4.5866952123e-01,4.6086787177e-01,4.4382023150e-01
6.100000,5.5240177988e-01,5.4225298681e-01,5.4202815800e-01,5.5326589964e-01,5.3703536975e-01,5.2437014205e-01,5.2952633289e-01,5.1583823462e-01,5.2067422517e-01,5.0832825238e-01,4.9352891935e-01,4.7579298744e-01,4.9034477354e-01,4.6569202780e-01,4.7591937443e-01,4.6198580927e-01,4.4681587211e-01,4.5900492588e-01,4.5897892761e-01,4.4621500140e-01
6.150000,5.4989954824e-01,5.4441884798e-01,5.4190645499e-01,5.5515906278e-01,5.3570251610e-01,5.2529165044e-01,5.2881300730e-01,5.1497704554e-01,5.2163331517e-01,5.0735942042e-01,4.9425831801e-01,4.7549278391e-01,4.9075710128e-01,4.6638209331e-01,4.7506962664e-01,4.6332148728e-01,4.4485219820e-01,4.5903749459e-01,4.5706862035e-01,4.4859940747e-01
6.200000,5.4746254333e-01,5.4656236189e-01,5.4202109774e-01,5.5635280536e-01,5.3455277995e-01,5.2637469500e-01,5.2810982035e-01,5.1422774511e-01,5.2245522521e-01,5.0629513820e-01,4.9507367054e-01,4.7541470839e-01,4.9093388032e-01,4.6710652305e-01,4.7410745834e-01,4.6451437481e-01,4.4355151731e-01,4.5879137532e-01,4.5515614077e-01,4.5093613899e-01
6.250000,5.4514999075e-01,5.4866325721e-01,5.4234642891e-01,5.5682527958e-01,5.3361851554e-01,5.2757773641e-01,5.2746987749e-01,5.1361292205e-01,5.2311529648e-01,5.0515996998e-01,4.9595495111e-01,4.7556549488e-01,4.9086974557e-01,4.6781016206e-01,4.7306295679e-01,4.6553527123e-01,4.4293846198e-01,4.5829541934e-01,4.5325641981e-01,4.5317184282e-01
6.300000,5.4301610044e-01,5.5068730943e-01,5.4284421686e-01,5.5658126456e-01,5.3292011548e-01,5.2885191546e-01,5.2693548172e-01,5.1314635798e-01,5.2358303837e-01,5.0397416433e-01,4.9688596283e-01,4.7595315029e-01,4.9057026149e-01,4.6845085531e-01,4.7197743672e-01,4.6636404691e-01,4.4300893593e-01,4.5759600910e-01,4.5139426011e-01,4.5525911667e-01
6.350000,5.4111163511e-01,5.5259392125e-01,5.4346943074e-01,5.5565435726e-01,5.3246785539e-01,5.3014869807e-01,5.2654253995e-01,5.1283517653e-01,5.2383039905e-01,5.0276014763e-01,4.9785166826e-01,4.7657682986e-01,4.9004797656e-01,4.6899798701e-01,4.7089626635e-01,4.6698614762e-01,4.4372493534e-01,4.5674988549e-01,4.4960167978e-01,4.5715246273e-01
6.400000,5.3948157414e-01,5.5433829604e-01,5.4417285494e-01,5.5410628384e-01,5.3226533443e-01,5.3142278868e-01,5.2631874004e-01,5.1268217509e-01,5.2383585033e-01,5.0154164121e-01,4.9883810816e-01,4.7742667079e-01,4.8932025463e-01,4.6943088282e-01,4.6986632404e-01,4.6739249325e-01,4.4501446822e-01,4.5582029698e-01,4.4791668588e-01,4.5880827648e-01
