# E0 = 12.75
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_39,n_40,n_41,n_42,n_43,n_44,n_45,n_46,n_47,n_48,n_49,n_50
0.500000,7.8944355417e-01,4.0002514982e-01,6.1999290128e-01,3.8094044405e-01,6.1908253289e-01,3.8091783355e-01,6.1908217035e-01,3.8091782947e-01,6.1908217046e-01,3.8091782953e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217046e-01,3.8091782954e-01,6.1908217047e-01,3.8091782954e-01,6.1908217053e-01,3.8091782965e-01,6.1908216606e-01,3.8091744162e-01,6.1905864690e-01,3.7999102665e-01,5.9987100375e-01,2.1067729927e-01
0.550000,7.5419278569e-01,4.6177324864e-01,5.6630341528e-01,4.3528394803e-01,5.6476349541e-01,4.3523741625e-01,5.6476259558e-01,4.3523740419e-01,5.6476259567e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740431e-01,5.6476259569e-01,4.3523740433e-01,5.6476259581e-01,4.3523740441e-01,5.6476258279e-01,4.3523645324e-01,5.6471450941e-01,4.3367458429e-01,5.3811184755e-01,2.4594571343e-01
0.600000,7.1870543775e-01,5.2186645067e-01,5.1605863309e-01,4.8650134971e-01,5.1359012929e-01,4.8641195877e-01,5.1358807363e-01,4.8641192625e-01,5.1358807350e-01,4.8641192645e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807354e-01,4.8641192646e-01,5.1358807355e-01,4.8641192650e-01,5.1358807375e-01,4.8641192633e-01,5.1358803902e-01,4.8640977406e-01,5.1349616794e-01,4.8391242332e-01,4.7800982146e-01,2.8144981495e-01
0.650000,6.8360042856e-01,5.7892349770e-01,4.7067639990e-01,5.3326981735e-01,4.6689663395e-01,5.3310782260e-01,4.6689225858e-01,5.3310774191e-01,4.6689225775e-01,5.3310774217e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225782e-01,5.3310774218e-01,4.6689225783e-01,5.3310774225e-01,4.6689225809e-01,5.3310774133e-01,4.6689217267e-01,5.3310319447e-01,4.6672636488e-01,5.2928681982e-01,4.2094661401e-01,3.1657023418e-01
0.700000,6.4946536130e-01,6.3168264843e-01,4.3138371912e-01,5.7446689838e-01,4.2582125870e-01,5.7418769247e-01,4.2581249689e-01,5.7418750539e-01,4.2581249427e-01,5.7418750564e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249435e-01,5.7418750565e-01,4.2581249436e-01,5.7418750573e-01,4.2581249461e-01,5.7418750288e-01,4.2581229794e-01,5.7417845148e-01,4.2552745687e-01,5.6857096094e-01,3.6818429260e-01,3.5071896199e-01
0.750000,6.1684341958e-01,6.7903452771e-01,3.9917970147e-01,6.0920406140e-01,3.9127365621e-01,6.0874339889e-01,3.9125701609e-01,6.0874299053e-01,3.9125700914e-01,6.0874299074e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700924e-01,6.0874299076e-01,3.9125700926e-01,6.0874299086e-01,3.9125700946e-01,6.0874298342e-01,3.9125658264e-01,6.0872587492e-01,3.9078787719e-01,6.0076599029e-01,3.2083244590e-01,3.8335246430e-01
0.800000,5.8622180493e-01,7.2004940182e-01,3.7480742753e-01,6.3685047768e-01,3.6391193928e-01,6.3611908856e-01,3.6388177262e-01,6.3611824391e-01,3.6388175583e-01,6.3611824401e-01,3.6388175594e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824405e-01,3.6388175595e-01,6.3611824406e-01,3.6388175599e-01,6.3611824417e-01,3.6388175607e-01,6.3611822639e-01,3.6388087751e-01,6.3608733024e-01,3.6313836026e-01,6.2512913508e-01,2.7982090597e-01,4.1398325216e-01
0.850000,5.5802200219e-01,7.5399815684e-01,3.5873548263e-01,6.5704646617e-01,3.4412994221e-01,6.5592424539e-01,3.4407745789e-01,6.5592258003e-01,3.4407741991e-01,6.5592257987e-01,3.4407741998e-01,6.5592257996e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742003e-01,6.5592257997e-01,3.4407742004e-01,6.5592258002e-01,3.4407742013e-01,6.5592258009e-01,3.4407741992e-01,6.5592254022e-01,3.4407569482e-01,6.5586895691e-01,3.4293850349e-01,6.4119215715e-01,2.4587877219e-01,4.4218962196e-01
0.900000,5.3259209448e-01,7.8036649638e-01,3.5114953868e-01,6.6970644662e-01,3.3205476531e-01,6.6803648351e-01,3.3196674462e-01,6.6803333718e-01,3.3196666358e-01,6.6803333620e-01,3.3196666362e-01,6.6803333630e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666368e-01,6.6803333632e-01,3.3196666370e-01,6.6803333638e-01,3.3196666380e-01,6.6803333642e-01,3.3196666271e-01,6.6803325194e-01,3.3196341505e-01,6.6794362395e-01,3.3027382134e-01,6.4876975412e-01,2.1952022052e-01,4.6762334361e-01
0.950000,5.1020128164e-01,7.9886212639e-01,3.5195397326e-01,6.7501165962e-01,3.2755425988e-01,6.7259445353e-01,3.2741143439e-01,6.7258873349e-01,3.2741126922e-01,6.7258873072e-01,3.2741126908e-01,6.7258873089e-01,3.2741126912e-01,6.7258873089e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126912e-01,6.7258873088e-01,3.2741126911e-01,6.7258873088e-01,3.2741126911e-01,6.7258873092e-01,3.2741126928e-01,6.7258873078e-01,3.2741126627e-01,6.7258855957e-01,3.2740538031e-01,6.7244344466e-01,3.2496303307e-01,6.4795792142e-01,2.0103732926e-01,4.9001514324e-01
1.000000,4.9103668523e-01,8.0941493892e-01,3.6078315417e-01,6.7339328715e-01,3.3025374352e-01,6.6998156096e-01,3.3002881209e-01,6.6997151754e-01,3.3002848935e-01,6.6997151063e-01,3.3002848911e-01,6.6997151083e-01,3.3002848918e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151083e-01,3.3002848917e-01,6.6997151082e-01,3.3002848917e-01,6.6997151089e-01,3.3002848936e-01,6.6997151064e-01,3.3002848199e-01,6.6997117766e-01,3.3001817545e-01,6.6974306182e-01,3.2657494935e-01,6.3912264824e-01,1.9049990858e-01,5.0917789735e-01
1.050000,4.7520245051e-01,8.1217044870e-01,3.7702167603e-01,6.6550694632e-01,3.3956090155e-01,6.6080152938e-01,3.3921617781e-01,6.6078444504e-01,3.3921557038e-01,6.6078442978e-01,3.3921556991e-01,6.6078442998e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557001e-01,6.6078442999e-01,3.3921557002e-01,6.6078443009e-01,3.3921557022e-01,6.6078442960e-01,3.3921555407e-01,6.6078380527e-01,3.3919806463e-01,6.6043474652e-01,3.3445398478e-01,6.2287966223e-01,1.8776207906e-01,5.2500752812e-01
1.100000,4.6272108914e-01,8.0747695448e-01,3.9983254426e-01,6.5219981392e-01,3.5469756205e-01,6.4584710018e-01,3.5418226679e-01,6.4581887059e-01,3.5418116133e-01,6.4581883927e-01,3.5418116034e-01,6.4581883945e-01,3.5418116050e-01,6.4581883949e-01,3.5418116050e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883949e-01,3.5418116051e-01,6.4581883950e-01,3.5418116055e-01,6.4581883966e-01,3.5418116072e-01,6.4581883863e-01,3.5418112777e-01,6.4581770590e-01,3.5415229145e-01,6.4529662372e-01,3.4775303828e-01,6.0006622873e-01,1.9247512621e-01,5.3748165658e-01
1.150000,4.5353693893e-01,7.9586708681e-01,4.2819204893e-01,6.3447186797e-01,3.7473682563e-01,6.2606336132e-01,3.7398406785e-01,6.2601794588e-01,3.7398211719e-01,6.2601788434e-01,3.7398211522e-01,6.2601788447e-01,3.7398211544e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788455e-01,3.7398211545e-01,6.2601788456e-01,3.7398211553e-01,6.2601788478e-01,3.7398211565e-01,6.2601788273e-01,3.7398205126e-01,6.2601588898e-01,3.7393574990e-01,6.2525554359e-01,3.6547225450e-01,5.7170626290e-01,2.0410596835e-01,5.4665613729e-01
1.200000,4.4752155931e-01,7.7803456787e-01,4.6092987689e-01,6.1343290197e-01,3.9864388573e-01,6.0250733908e-01,3.9756740780e-01,6.0243605864e-01,3.9756406131e-01,6.0243594210e-01,3.9756405752e-01,6.0243594210e-01,3.9756405776e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594221e-01,3.9756405779e-01,6.0243594224e-01,3.9756405790e-01,6.0243594248e-01,3.9756405789e-01,6.0243593855e-01,3.9756393650e-01,6.0243252527e-01,3.9749139294e-01,6.0134626221e-01,3.8650201025e-01,5.3897020762e-01,2.2196041177e-01,5.5265965631e-01
1.250000,4.4448083154e-01,7.5480712815e-01,4.9677287617e-01,5.9025706325e-01,4.2531881689e-01,5.7630554013e-01,4.2380961234e-01,5.7619620197e-01,4.2380401845e-01,5.7619598846e-01,4.2380401127e-01,5.7619598833e-01,4.2380401152e-01,5.7619598844e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401155e-01,5.7619598845e-01,4.2380401156e-01,5.7619598848e-01,4.2380401167e-01,5.7619598872e-01,4.2380401152e-01,5.7619598131e-01,4.2380379002e-01,5.7619028572e-01,4.2369269050e-01,5.7466865519e-01,4.0966837402e-01,5.0313126330e-01,2.4521024761e-01,5.5568662347e-01
1.300000,4.4416348920e-01,7.2711661044e-01,5.3439081010e-01,5.6613669879e-01,4.5363961138e-01,5.4861112508e-01,4.5156256303e-01,5.4844695834e-01,4.5155343471e-01,5.4844657854e-01,4.5155342135e-01,5.4844657818e-01,4.5155342159e-01,5.4844657832e-01,4.5155342165e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657834e-01,4.5155342166e-01,5.4844657835e-01,4.5155342168e-01,5.4844657841e-01,4.5155342182e-01,5.4844657865e-01,4.5155342143e-01,5.4844656486e-01,4.5155302883e-01,5.4843728417e-01,4.5138645667e-01,5.4634468302e-01,4.3377925525e-01,4.6551963271e-01,2.7292315962e-01,5.5598863382e-01
1.350000,4.4627077654e-01,6.9596733284e-01,5.7244242918e-01,5.4223725814e-01,4.8250381444e-01,5.2056232735e-01,4.7969452912e-01,5.2032071957e-01,4.7967996311e-01,5.2032006166e-01,4.7967993863e-01,5.2032006083e-01,4.7967993886e-01,5.2032006100e-01,4.7967993895e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006104e-01,4.7967993896e-01,5.2032006105e-01,4.7967993900e-01,5.2032006114e-01,4.7967993917e-01,5.2032006137e-01,4.7967993829e-01,5.2032003615e-01,4.7967926043e-01,5.2030524540e-01,4.7943443129e-01,5.1747675840e-01,4.5766949378e-01,4.2747645255e-01,3.0409437120e-01,5.5386480055e-01
1.400000,4.5046690924e-01,6.6240378944e-01,6.0962023534e-01,5.1965490350e-01,5.1086724387e-01,4.9324359588e-01,5.0712929192e-01,4.9289462697e-01,5.0710653049e-01,4.9289351456e-01,5.0710648645e-01,4.9289351299e-01,5.0710648666e-01,4.9289351314e-01,5.0710648676e-01,4.9289351320e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648679e-01,4.9289351321e-01,5.0710648680e-01,4.9289351324e-01,5.0710648686e-01,4.9289351334e-01,5.0710648701e-01,4.9289351354e-01,5.0710648536e-01,4.9289346826e-01,5.0710534257e-01,4.9287038034e-01,5.0675213825e-01,4.8910902955e-01,4.8024323946e-01,3.9030903679e-01,3.3767895288e-01,5.4965128533e-01
1.450000,4.5639000424e-01,6.2747872881e-01,6.4469242168e-01,4.9937831519e-01,5.3777847203e-01,4.6765075396e-01,5.3288125795e-01,4.6715553804e-01,5.3284638086e-01,4.6715369903e-01,5.3284630332e-01,4.6715369610e-01,5.3284630349e-01,4.6715369624e-01,5.3284630362e-01,4.6715369633e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630366e-01,4.6715369634e-01,5.3284630367e-01,4.6715369638e-01,5.3284630376e-01,4.6715369651e-01,5.3284630390e-01,4.6715369667e-01,5.3284630083e-01,4.6715361707e-01,5.3284441660e-01,4.6711827262e-01,5.3234372771e-01,4.6219290148e-01,5.0051213417e-01,3.5524894812e-01,3.7262375031e-01,5.4371035932e-01
1.500000,4.6366314684e-01,5.9222258550e-01,6.7654062879e-01,4.8225597380e-01,5.6240797372e-01,4.4466124607e-01,5.5608547957e-01,4.4397010177e-01,5.5603301393e-01,4.4396712462e-01,5.5603288017e-01,4.4396711928e-01,5.5603288027e-01,4.4396711939e-01,5.5603288041e-01,4.4396711951e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288047e-01,4.4396711953e-01,5.5603288049e-01,4.4396711959e-01,5.5603288061e-01,4.4396711973e-01,5.5603288072e-01,4.4396711982e-01,5.5603287517e-01,4.4396698268e-01,5.5602983204e-01,4.4391385766e-01,5.5533173026e-01,4.3755789170e-01,5.1762801566e-01,3.2341425543e-01,4.0789795790e-01,5.3641932692e-01
1.550000,4.7190527450e-01,5.5761514234e-01,7.0419236287e-01,4.6896994457e-01,5.8407111129e-01,4.2501028697e-01,5.7602175528e-01,4.2406077055e-01,5.7594419059e-01,4.2405604489e-01,5.7594396423e-01,4.2405603537e-01,5.7594396418e-01,4.2405603547e-01,5.7594396432e-01,4.2405603562e-01,5.7594396438e-01,4.2405603563e-01,5.7594396437e-01,4.2405603563e-01,5.7594396437e-01,4.2405603563e-01,5.7594396437e-01,4.2405603563e-01,5.7594396437e-01,4.2405603563e-01,5.7594396437e-01,4.2405603563e-01,5.7594396437e-01,4.2405603563e-01,5.7594396437e-01,4.2405603563e-01,5.7594396437e-01,4.2405603562e-01,5.7594396438e-01,4.2405603568e-01,5.7594396453e-01,4.2405603582e-01,5.7594396463e-01,4.2405603575e-01,5.7594395477e-01,4.2405580394e-01,5.7593913463e-01,4.2397732215e-01,5.7498090894e-01,4.1588864872e-01,5.3090911821e-01,2.9577713120e-01,4.4252146069e-01,5.2815963293e-01
1.600000,4.8074157753e-01,5.2456017995e-01,7.2684716120e-01,4.6001690643e-01,6.0224440724e-01,4.0927345749e-01,5.9213224894e-01,4.0798831139e-01,5.9201944541e-01,4.0798094693e-01,5.9201906951e-01,4.0798093036e-01,5.9201906919e-01,4.0798093042e-01,5.9201906931e-01,4.0798093060e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906939e-01,4.0798093061e-01,5.9201906940e-01,4.0798093069e-01,5.9201906958e-01,4.0798093081e-01,5.9201906964e-01,4.0798093046e-01,5.9201905254e-01,4.0798054595e-01,5.9201155504e-01,4.0786648466e-01,5.9071566443e-01,3.9770868281e-01,5.3985902874e-01,2.7313770206e-01,4.7559018818e-01,5.1930645310e-01
1.650000,4.8981314592e-01,4.9386373109e-01,7.4389585398e-01,4.5569686496e-01,6.1657483992e-01,3.9785601539e-01,6.0403234692e-01,3.9614109510e-01,6.0387082560e-01,3.9612981604e-01,6.0387021264e-01,3.9612978767e-01,6.0387021184e-01,3.9612978771e-01,6.0387021195e-01,3.9612978791e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021206e-01,3.9612978794e-01,6.0387021209e-01,3.9612978805e-01,6.0387021229e-01,3.9612978816e-01,6.0387021232e-01,3.9612978731e-01,6.0387018314e-01,3.9612916099e-01,6.0385871965e-01,3.9596593860e-01,6.0213072490e-01,3.8337107350e-01,5.4417795986e-01,2.5610480263e-01,5.0629786299e-01,5.1021903891e-01
1.700000,4.9878562756e-01,4.6621640698e-01,7.5493255294e-01,4.5610967825e-01,6.2688218492e-01,3.9098891752e-01,6.1151473391e-01,3.8873118225e-01,6.1128684193e-01,3.8871418928e-01,6.1128585964e-01,3.8871414148e-01,6.1128585801e-01,3.8871414148e-01,6.1128585809e-01,3.8871414170e-01,6.1128585824e-01,3.8871414175e-01,6.1128585825e-01,3.8871414175e-01,6.1128585825e-01,3.8871414175e-01,6.1128585825e-01,3.8871414175e-01,6.1128585825e-01,3.8871414175e-01,6.1128585825e-01,3.8871414175e-01,6.1128585825e-01,3.8871414175e-01,6.1128585825e-01,3.8871414175e-01,6.1128585825e-01,3.8871414176e-01,6.1128585830e-01,3.8871414191e-01,6.1128585852e-01,3.8871414199e-01,6.1128585851e-01,3.8871414028e-01,6.1128580946e-01,3.8871313760e-01,6.1126856440e-01,3.8848297637e-01,6.0899512465e-01,3.7305613033e-01,5.4376621175e-01,2.4508400094e-01,5.3395367738e-01,5.0123205168e-01
1.750000,5.0735670353e-01,4.4218010637e-01,7.5975927696e-01,4.6115922289e-01,6.3315468145e-01,3.8873129984e-01,6.1454692691e-01,3.8579696359e-01,6.1422987313e-01,3.8577175734e-01,6.1422832458e-01,3.8577167797e-01,6.1422832153e-01,3.8577167791e-01,6.1422832161e-01,3.8577167814e-01,6.1422832178e-01,3.8577167820e-01,6.1422832180e-01,3.8577167820e-01,6.1422832180e-01,3.8577167820e-01,6.1422832180e-01,3.8577167820e-01,6.1422832180e-01,3.8577167820e-01,6.1422832180e-01,3.8577167820e-01,6.1422832180e-01,3.8577167820e-01,6.1422832180e-01,3.8577167820e-01,6.1422832180e-01,3.8577167822e-01,6.1422832186e-01,3.8577167839e-01,6.1422832209e-01,3.8577167846e-01,6.1422832202e-01,3.8577167528e-01,6.1422824078e-01,3.8577009620e-01,6.1420269432e-01,3.8545005593e-01,6.1124972430e-01,3.6677572799e-01,5.3871999666e-01,2.4027298480e-01,5.5799558688e-01,4.9264808028e-01
1.800000,5.1526223113e-01,4.2217926153e-01,7.5838339915e-01,4.7056474123e-01,6.3553854773e-01,3.9097893080e-01,6.1326273238e-01,3.8721188495e-01,6.1282749464e-01,3.8717504349e-01,6.1282509121e-01,3.8717491378e-01,6.1282508576e-01,3.8717491362e-01,6.1282508582e-01,3.8717491384e-01,6.1282508602e-01,3.8717491393e-01,6.1282508605e-01,3.8717491394e-01,6.1282508606e-01,3.8717491394e-01,6.1282508606e-01,3.8717491394e-01,6.1282508606e-01,3.8717491394e-01,6.1282508606e-01,3.8717491394e-01,6.1282508606e-01,3.8717491394e-01,6.1282508606e-01,3.8717491395e-01,6.1282508607e-01,3.8717491398e-01,6.1282508615e-01,3.8717491417e-01,6.1282508638e-01,3.8717491424e-01,6.1282508621e-01,3.8717490857e-01,6.1282495371e-01,3.8717246017e-01,6.1278765849e-01,3.8673334411e-01,6.0899875761e-01,3.6438379103e-01,5.2932008525e-01,2.4166412374e-01,5.7799906697e-01,4.8473149212e-01
