# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
32.600000,5.0093901877e-01,5.0075772379e-01,5.0075303325e-01,5.0133747437e-01,4.9984557193e-01,4.9833381224e-01,4.9865300270e-01,5.0289048601e-01,4.9964095951e-01,5.0037448038e-01,4.9961587827e-01,5.0031517207e-01,4.9714733146e-01,5.0130477602e-01,5.0161115128e-01,5.0017237637e-01,4.9871526740e-01,4.9922325455e-01,4.9929097528e-01,4.9907825434e-01
32.650000,5.0082637456e-01,5.0067725721e-01,5.0084480306e-01,5.0143955055e-01,4.9968589352e-01,4.9835359286e-01,4.9882127978e-01,5.0284233704e-01,4.9955867719e-01,5.0055653135e-01,4.9942822649e-01,5.0039426867e-01,4.9720212304e-01,5.0114040177e-01,5.0158560343e-01,5.0033816189e-01,4.9862343662e-01,4.9912217745e-01,4.9937093873e-01,4.9918836478e-01
32.700000,5.0072303746e-01,5.0059955117e-01,5.0092466052e-01,5.0152041449e-01,4.9958398062e-01,4.9837035053e-01,4.9898050108e-01,5.0271089521e-01,4.9951333037e-01,5.0077662055e-01,4.9920317553e-01,5.0043720539e-01,4.9733729019e-01,5.0098628614e-01,5.0156404816e-01,5.0044668610e-01,4.9855077673e-01,4.9903398410e-01,4.9944748801e-01,4.9928971764e-01
32.750000,5.0063155798e-01,5.0052724758e-01,5.0098914243e-01,5.0157705106e-01,4.9954213467e-01,4.9838832032e-01,4.9912746744e-01,5.0249373455e-01,4.9950901039e-01,5.0102258733e-01,4.9895299620e-01,5.0044022427e-01,4.9755487848e-01,5.0084543835e-01,5.0154287967e-01,5.0049516731e-01,4.9849959031e-01,4.9896283175e-01,4.9951802576e-01,4.9937971415e-01
32.800000,5.0055436829e-01,5.0046227784e-01,5.0103634410e-01,5.0160707394e-01,4.9955790976e-01,4.9841350067e-01,4.9926057045e-01,5.0219199494e-01,4.9954605264e-01,5.0128054685e-01,4.9869165176e-01,5.0040318437e-01,4.9785362150e-01,5.0071918065e-01,5.0151666239e-01,5.0048546232e-01,4.9847176398e-01,4.9891136745e-01,4.9958061990e-01,4.9945584619e-01
32.850000,5.0049377810e-01,5.0040570060e-01,5.0106550668e-01,5.0160907017e-01,4.9962488152e-01,4.9845225105e-01,4.9938000506e-01,5.0181128071e-01,4.9962053663e-01,5.0153479809e-01,4.9843489391e-01,5.0033005495e-01,4.9822803454e-01,5.0060694340e-01,5.0147946115e-01,5.0042340028e-01,4.9846848056e-01,4.9888104746e-01,4.9963415914e-01,4.9951571600e-01
32.900000,5.0045192976e-01,5.0035759983e-01,5.0107656030e-01,5.0158290628e-01,4.9973366233e-01,4.9850981849e-01,4.9948785053e-01,5.0136220216e-01,4.9972439226e-01,5.0176794283e-01,4.9820015395e-01,5.0022881349e-01,4.9866784721e-01,5.0050619911e-01,5.0142625216e-01,5.0031787948e-01,4.9848993715e-01,4.9887249282e-01,4.9967846335e-01,4.9955709650e-01
32.950000,5.0043070086e-01,5.0031704618e-01,5.0106976676e-01,5.0152993048e-01,4.9987301665e-01,4.9858909619e-01,4.9958787325e-01,5.0086034619e-01,4.9984622364e-01,5.0196159116e-01,4.9800584660e-01,5.0011063835e-01,4.9915799659e-01,5.0041268183e-01,5.0135412165e-01,5.0017984933e-01,4.9853513351e-01,4.9888575459e-01,4.9971434487e-01,4.9957804132e-01
33.000000,5.0043155932e-01,5.0028211635e-01,5.0104555471e-01,5.0145305154e-01,5.0003093729e-01,4.9868984462e-01,4.9968498604e-01,5.0032554386e-01,4.9997281240e-01,5.0209784971e-01,4.9786988342e-01,4.9998843431e-01,4.9967931865e-01,5.0032095777e-01,5.0126303083e-01,5.0002129444e-01,4.9860175373e-01,4.9892041182e-01,4.9974362158e-01,4.9957703759e-01
33.050000,5.0045539199e-01,5.0024996254e-01,5.0100457319e-01,5.0135671753e-01,5.0019556939e-01,4.9880848137e-01,4.9978440641e-01,4.9978044608e-01,5.0009109211e-01,5.0216149435e-01,4.9780749051e-01,4.9987489857e-01,5.0020992806e-01,5.0022530487e-01,5.0115604627e-01,4.9985431962e-01,4.9868612552e-01,4.9897548851e-01,4.9976908366e-01,4.9955317945e-01
33.100000,5.0050233835e-01,5.0021692820e-01,5.0094792586e-01,5.0124683152e-01,5.0035591528e-01,4.9893841152e-01,4.9989064810e-01,4.9924859508e-01,5.0019023468e-01,5.0214241794e-01,4.9782874432e-01,4.9978047923e-01,5.0072709701e-01,5.0012076570e-01,5.0103906385e-01,4.9969040015e-01,4.9878322891e-01,4.9904923259e-01,4.9979441047e-01,4.9950633125e-01
33.150000,5.0057166205e-01,5.0017871770e-01,5.0087750495e-01,5.0113061661e-01,5.0050231158e-01,4.9907076553e-01,5.0000652441e-01,4.9875233474e-01,5.0026341243e-01,5.0203773720e-01,4.9793644659e-01,4.9971165686e-01,5.0120928924e-01,5.0000419164e-01,5.0092015291e-01,4.9953981649e-01,4.9888675094e-01,4.9913883579e-01,4.9982402334e-01,4.9943724900e-01
33.200000,5.0066168552e-01,5.0013063960e-01,5.0079632724e-01,5.0101639209e-01,5.0062672310e-01,4.9919536290e-01,5.0013233232e-01,4.9831098119e-01,5.0030882395e-01,5.0185293911e-01,4.9812496798e-01,4.9966995126e-01,5.0163792958e-01,4.9987510236e-01,5.0080868969e-01,4.9941124955e-01,4.9898923260e-01,4.9924018320e-01,4.9986284979e-01,4.9934763696e-01
33.250000,5.0076979941e-01,5.0006794934e-01,5.0070878224e-01,5.0091317498e-01,5.0072292683e-01,4.9930173282e-01,5.0026533963e-01,4.9793963511e-01,5.0032970720e-01,5.0160165061e-01,4.9838048149e-01,4.9965192572e-01,5.0199853470e-01,4.9973622899e-01,5.0071443217e-01,4.9931148833e-01,4.9908240045e-01,4.9934770903e-01,4.9991597122e-01,4.9924012974e-01
33.300000,5.0089254419e-01,4.9998630922e-01,5.0062072643e-01,5.0083001214e-01,5.0078665236e-01,4.9938007833e-01,5.0039963929e-01,4.9764885306e-01,5.0033328757e-01,5.0130398323e-01,4.9868263387e-01,4.9965024144e-01,5.0228099725e-01,4.9959366829e-01,5.0064663273e-01,4.9924520645e-01,4.9915778329e-01,4.9945440976e-01,4.9998813694e-01,4.9911820416e-01
33.350000,5.0102575087e-01,4.9988235749e-01,5.0053938771e-01,5.0077499760e-01,5.0081570590e-01,4.9942213818e-01,5.0052638650e-01,4.9744514942e-01,5.0032886465e-01,5.0098380031e-01,4.9900730227e-01,4.9965556389e-01,5.0247906116e-01,4.9945662689e-01,5.0061322136e-01,4.9921479489e-01,4.9920766256e-01,4.9955203686e-01,5.0008315654e-01,4.9898603495e-01
33.400000,5.0116472398e-01,4.9975433804e-01,5.0047307124e-01,5.0075403725e-01,5.0081005109e-01,4.9942194631e-01,5.0063440340e-01,4.9733204920e-01,5.0032545912e-01,5.0066554334e-01,4.9932979106e-01,4.9965890760e-01,5.0258927204e-01,4.9933677260e-01,5.0062005318e-01,4.9922028058e-01,4.9922629667e-01,4.9963146736e-01,5.0020322482e-01,4.9884831110e-01
33.450000,5.0130445236e-01,4.9960269733e-01,5.0043067883e-01,5.0076955506e-01,5.0077177668e-01,4.9937649628e-01,5.0071111744e-01,4.9731124331e-01,5.0032955626e-01,5.0037133852e-01,4.9962774134e-01,4.9965388887e-01,5.0260984832e-01,4.9924723659e-01,5.0067021577e-01,4.9925939254e-01,4.9921122411e-01,4.9968323384e-01,5.0034827997e-01,4.9871002658e-01
33.500000,5.0143983988e-01,4.9943052326e-01,5.0042106801e-01,5.0081944431e-01,5.0070487039e-01,4.9928628598e-01,5.0074377884e-01,4.9738337531e-01,5.0034345823e-01,5.0011896748e-01,4.9988316575e-01,4.9963837583e-01,5.0253993425e-01,4.9920133605e-01,5.0076343085e-01,4.9932784086e-01,4.9916433918e-01,4.9969818593e-01,5.0051552725e-01,4.9857625235e-01
33.550000,5.0156595298e-01,4.9924369676e-01,5.0045228791e-01,5.0089660021e-01,5.0061475056e-01,4.9915567026e-01,5.0072087136e-01,4.9754812533e-01,5.0036460129e-01,4.9992098628e-01,5.0008332891e-01,4.9961517283e-01,5.0237955676e-01,4.9921111956e-01,5.0089563773e-01,4.9941984001e-01,4.9909239831e-01,4.9966824774e-01,5.0069926369e-01,4.9845189152e-01
33.600000,5.0167828310e-01,4.9905066081e-01,5.0053074209e-01,5.0098929648e-01,5.0050757451e-01,4.9899291333e-01,5.0063358713e-01,4.9780350777e-01,5.0038595439e-01,4.9978492906e-01,5.0022054238e-01,4.9959161487e-01,5.0213035862e-01,4.9928587490e-01,5.0105888129e-01,4.9952884472e-01,4.9900668748e-01,4.9958722575e-01,5.0089110231e-01,4.9834141901e-01
33.650000,5.0177301598e-01,4.9886178113e-01,5.0066034523e-01,5.0108249136e-01,5.0038942408e-01,4.9880983574e-01,5.0047719384e-01,4.9814458142e-01,5.0039736030e-01,4.9971425511e-01,5.0029122309e-01,4.9957820144e-01,5.0179690470e-01,4.9943077230e-01,5.0124162153e-01,4.9964839269e-01,4.9892175826e-01,4.9945160638e-01,5.0108062239e-01,4.9824861304e-01
33.700000,5.0184729033e-01,4.9868836198e-01,5.0084176111e-01,5.0115991121e-01,5.0026553538e-01,4.9862099884e-01,5.0025209906e-01,4.9856199317e-01,5.0038747953e-01,4.9970955535e-01,5.0029470266e-01,4.9958660717e-01,5.0138814304e-01,4.9964582789e-01,5.0142952698e-01,4.9977288942e-01,4.9885337816e-01,4.9926126295e-01,5.0125637931e-01,4.9817629648e-01
33.750000,5.0189941638e-01,4.9854146545e-01,5.0107182639e-01,5.0120653357e-01,5.0013976404e-01,4.9844245298e-01,4.9996442911e-01,4.9904087195e-01,5.0034589508e-01,4.9976955690e-01,5.0023224715e-01,4.9962751665e-01,5.0091851243e-01,4.9992535249e-01,5.0160672477e-01,4.9989815148e-01,4.9881607090e-01,4.9901997483e-01,5.0140711987e-01,4.9812611758e-01
33.800000,5.0192901886e-01,4.9843073749e-01,5.0134326968e-01,5.0121095018e-01,5.0001444459e-01,4.9829016833e-01,4.9962599436e-01,4.9956053481e-01,5.0026494573e-01,4.9989161175e-01,5.0010659198e-01,4.9970873253e-01,5.0040824428e-01,5.0025799504e-01,5.0175738170e-01,5.0002155812e-01,4.9882076602e-01,4.9873565553e-01,5.0152299250e-01,4.9809840652e-01
33.850000,5.0193706941e-01,4.9836345046e-01,5.0164481992e-01,5.0116708751e-01,4.9989071484e-01,4.9817834259e-01,4.9925359935e-01,5.0009528370e-01,5.0014096313e-01,5.0007157362e-01,4.9992207985e-01,4.9983389785e-01,4.9988258620e-01,5.0062740985e-01,5.0186741271e-01,5.0014174595e-01,4.9887308377e-01,4.9842020109e-01,5.0159653534e-01,4.9809214286e-01
33.900000,5.0192578549e-01,4.9834392630e-01,5.0196175774e-01,5.0107490548e-01,4.9976925511e-01,4.9811781584e-01,4.9886775626e-01,5.0061630972e-01,4.9997475385e-01,5.0030317687e-01,4.9968527768e-01,5.0000200920e-01,4.9936993046e-01,5.0101348835e-01,5.0192607680e-01,5.0025789756e-01,4.9897263991e-01,4.9808890757e-01,5.0162327219e-01,4.9810505761e-01
33.950000,5.0189839245e-01,4.9837341821e-01,5.0227690255e-01,5.0093994648e-01,4.9965127078e-01,4.9811481406e-01,4.9849095046e-01,5.0109444938e-01,4.9977134779e-01,5.0057719731e-01,4.9940578904e-01,5.0020770573e-01,4.9889909619e-01,5.0139401802e-01,5.0192723243e-01,5.0036879103e-01,4.9911350328e-01,4.9775946598e-01,5.0160183573e-01,4.9813387309e-01
34.000000,5.0185877018e-01,4.9845042566e-01,5.0257195661e-01,5.0077189220e-01,4.9953946191e-01,4.9817019308e-01,4.9814567171e-01,5.0150331733e-01,4.9953918445e-01,5.0088075488e-01,4.9909690508e-01,5.0044215741e-01,4.9849623090e-01,5.0174657498e-01,5.0187007915e-01,5.0047185795e-01,4.9928565225e-01,4.9745061130e-01,5.0153364370e-01,4.9817465925e-01
34.050000,5.0181102851e-01,4.9857132644e-01,5.0282906249e-01,5.0058252044e-01,4.9943870200e-01,4.9827928106e-01,4.9785245573e-01,5.0182222589e-01,4.9928899425e-01,5.0119710662e-01,4.9877575395e-01,5.0069427841e-01,4.9818191111e-01,5.0205042814e-01,5.0175929175e-01,5.0056251837e-01,4.9947703824e-01,4.9718056645e-01,5.0142224815e-01,4.9822326199e-01
34.100000,5.0175907130e-01,4.9873115316e-01,5.0303238596e-01,5.0038357313e-01,4.9935619852e-01,4.9843233566e-01,4.9762817549e-01,5.0203832337e-01,4.9903263724e-01,5.0150617952e-01,4.9846271156e-01,5.0095197911e-01,4.9796900423e-01,5.0228823276e-01,5.0160454060e-01,5.0063401159e-01,4.9967574230e-01,4.9696546531e-01,5.0127253598e-01,4.9827574323e-01
34.150000,5.0170621340e-01,4.9892433326e-01,5.0316952459e-01,5.0018502216e-01,4.9930101881e-01,4.9861555717e-01,4.9748478212e-01,5.0214754361e-01,4.9878209488e-01,5.0178592357e-01,4.9818000636e-01,5.0120323660e-01,4.9786169861e-01,5.0244732120e-01,5.0141946909e-01,5.0067783442e-01,4.9987173293e-01,4.9681795122e-01,5.0108996797e-01,4.9832876803e-01
34.200000,5.0165490565e-01,4.9914524890e-01,5.0323256453e-01,4.9999406954e-01,4.9928300930e-01,4.9881253799e-01,4.9742862322e-01,5.0215422362e-01,4.9854870359e-01,5.0201435795e-01,4.9794965499e-01,5.0143687715e-01,4.9785584947e-01,5.0252045916e-01,5.0122025840e-01,5.0068475961e-01,5.0005788220e-01,4.9674612617e-01,5.0088000541e-01,4.9837988318e-01
34.250000,5.0160660385e-01,4.9938854081e-01,5.0321865927e-01,4.9981499574e-01,4.9931127908e-01,4.9900598617e-01,4.9746037073e-01,5.0206954524e-01,4.9834261566e-01,5.0217198732e-01,4.9779105676e-01,5.0164307913e-01,4.9794049277e-01,5.0250602045e-01,5.0102394629e-01,5.0064627041e-01,5.0023012118e-01,4.9675297527e-01,5.0064780301e-01,4.9842765087e-01
34.300000,5.0156179105e-01,4.9964915802e-01,5.0313007377e-01,4.9964974267e-01,4.9939252685e-01,4.9917953655e-01,4.9757548820e-01,5.0190920611e-01,4.9817241466e-01,5.0224413686e-01,4.9771869594e-01,5.0181367771e-01,4.9810013098e-01,5.0240763036e-01,5.0084668162e-01,5.0055614566e-01,5.0038684577e-01,4.9683632266e-01,5.0039816683e-01,4.9847162773e-01
34.350000,5.0152013594e-01,4.9992222013e-01,5.0297371111e-01,4.9949894706e-01,4.9952953907e-01,4.9931945748e-01,4.9776508117e-01,5.0169085127e-01,4.9804481438e-01,5.0222274284e-01,4.9774040612e-01,5.0194236271e-01,4.9831726834e-01,5.0223341121e-01,5.0070209170e-01,5.0041188545e-01,5.0052785789e-01,4.9698930135e-01,5.0013570839e-01,4.9851220639e-01
34.400000,5.0148074806e-01,5.0020279612e-01,5.0276020663e-01,4.9936306549e-01,4.9972016486e-01,4.9941607407e-01,4.9801693072e-01,5.0143177057e-01,4.9796441763e-01,5.0210725477e-01,4.9785652720e-01,5.0202482026e-01,4.9857469687e-01,5.0199501220e-01,5.0059992069e-01,5.0021569039e-01,5.0065320535e-01,4.9720125235e-01,4.9986508722e-01,4.9855035855e-01
34.450000,5.0144247801e-01,5.0048570702e-01,5.0250272490e-01,4.9924326129e-01,4.9995698509e-01,4.9946475646e-01,4.9831652156e-01,5.0114721555e-01,4.9793356516e-01,5.0190452244e-01,4.9806006663e-01,5.0205881408e-01,4.9885718317e-01,5.0170660139e-01,5.0054506934e-01,4.9997479122e-01,5.0076225605e-01,4.9745891879e-01,4.9959123027e-01,4.9858733157e-01
34.500000,5.0140420898e-01,5.0076543443e-01,5.0221562442e-01,4.9914183642e-01,5.0022775775e-01,4.9946636033e-01,4.9864794072e-01,5.0084947939e-01,4.9795232510e-01,5.0162778435e-01,4.9833773627e-01,5.0204417299e-01,4.9915241210e-01,5.0138394365e-01,5.0053713509e-01,4.9970105155e-01,5.0085322951e-01,4.9774777241e-01,4.9931944240e-01,4.9862435212e-01
34.550000,5.0136509449e-01,5.0103617405e-01,5.0191315839e-01,4.9906214773e-01,5.0051657037e-01,4.9942705515e-01,4.9899461667e-01,5.0054769198e-01,4.9801864335e-01,5.0129505805e-01,4.9867155845e-01,5.0198266781e-01,4.9945123053e-01,5.0104360535e-01,5.0057051589e-01,4.9940990529e-01,5.0092325104e-01,4.9805330742e-01,4.9905536625e-01,4.9866238174e-01
34.600000,5.0132471328e-01,5.0129202777e-01,5.0160836011e-01,4.9900809686e-01,5.0080549790e-01,4.9935753565e-01,4.9933995555e-01,5.0024815875e-01,4.9812861193e-01,5.0092729871e-01,4.9904067601e-01,5.0187781035e-01,4.9974735462e-01,5.0070224728e-01,5.0063509558e-01,4.9911881057e-01,5.0096884064e-01,4.9836215766e-01,4.9880479722e-01,4.9870195357e-01
34.650000,5.0128313120e-01,5.0152729209e-01,5.0131222029e-01,4.9898338668e-01,5.0107648130e-01,4.9927168813e-01,4.9966797644e-01,4.9995502649e-01,4.9827675812e-01,5.0054663460e-01,4.9942306678e-01,5.0173465091e-01,5.0003674652e-01,5.0037592570e-01,5.0071746342e-01,4.9884547820e-01,5.0098664315e-01,4.9866293336e-01,4.9857339625e-01,4.9874310036e-01
34.700000,5.0124087824e-01,5.0173678182e-01,5.0103321024e-01,4.9899076899e-01,5.0131312542e-01,4.9918487179e-01,4.9996402926e-01,4.9967107256e-01,4.9845625243e-01,5.0017484872e-01,4.9979700610e-01,5.0155965283e-01,5.0031685301e-01,5.0007933620e-01,5.0080253632e-01,4.9860614902e-01,5.0097417204e-01,4.9894672572e-01,4.9836636307e-01,4.9878536623e-01
34.750000,5.0119886176e-01,5.0191612612e-01,5.0077714786e-01,4.9903147141e-01,5.0150216354e-01,4.9911205722e-01,5.0021560423e-01,4.9939845538e-01,4.9865899200e-01,4.9983212946e-01,5.0014226984e-01,5.0136066765e-01,5.0058585832e-01,4.9982500179e-01,5.0087536561e-01,4.9841415438e-01,5.0093037607e-01,4.9920728073e-01,4.9818813446e-01,4.9882788217e-01
34.800000,5.0115824370e-01,5.0206198650e-01,5.0054735514e-01,4.9910490938e-01,5.0163443158e-01,4.9906610948e-01,5.0041314123e-01,4.9913931690e-01,4.9887561196e-01,4.9953602159e-01,5.0044115878e-01,5.0114694864e-01,5.0084205472e-01,4.9962249523e-01,5.0092285392e-01,4.9827891255e-01,5.0085592111e-01,4.9944088871e-01,4.9804215963e-01,4.9886947925e-01
34.850000,5.0112030795e-01,5.0217216510e-01,5.0034502344e-01,4.9920869840e-01,5.0170530619e-01,4.9905648228e-01,5.0055066884e-01,4.9889618246e-01,4.9909555945e-01,4.9930050477e-01,5.0067942480e-01,5.0092906901e-01,5.0108338528e-01,4.9947785370e-01,5.0093511380e-01,4.9820541766e-01,5.0075317181e-01,4.9964606494e-01,4.9793078501e-01,4.9890881512e-01
34.900000,5.0108633778e-01,5.0224559228e-01,5.0016969242e-01,4.9933891390e-01,5.0171465676e-01,4.9908849386e-01,5.0062608806e-01,4.9867215771e-01,4.9930738366e-01,4.9913519382e-01,5.0084710425e-01,5.0071860174e-01,5.0130716612e-01,4.9939335180e-01,5.0090628170e-01,4.9819419448e-01,5.0062592798e-01,4.9982310655e-01,4.9785525948e-01,4.9894449565e-01
34.950000,5.0105751314e-01,5.0228220157e-01,5.0001975750e-01,4.9949051779e-01,5.0166641749e-01,4.9916320917e-01,5.0064098408e-01,4.9847096665e-01,4.9949933107e-01,4.9904474630e-01,5.0093916550e-01,5.0052748607e-01,5.0150995831e-01,4.9936773004e-01,5.0083473846e-01,4.9824163989e-01,5.0047899965e-01,4.9997360236e-01,4.9781585169e-01,4.9897518327e-01
35.000000,5.0103482775e-01,5.0228271539e-01,4.9989294531e-01,4.9965787527e-01,5.0156789671e-01,4.9927780702e-01,5.0059998162e-01,4.9829689661e-01,4.9966021125e-01,4.9902861832e-01,5.0095581656e-01,5.0036712808e-01,5.0168754277e-01,4.9939684941e-01,5.0072283167e-01,4.9834065655e-01,5.0031770095e-01,5.0009995176e-01,4.9781205513e-01,4.9899969189e-01
35.050000,5.0101901969e-01,5.0224837835e-01,4.9978672717e-01,4.9983530313e-01,5.0142891791e-01,4.9942622083e-01,5.0050980674e-01,4.9815470673e-01,4.9978036994e-01,4.9908128755e-01,5.0090233838e-01,5.0024740514e-01,5.0183496256e-01,4.9947460446e-01,5.0057629128e-01,4.9848149597e-01,5.0014732381e-01,5.0020492257e-01,4.9784284386e-01,4.9901707392e-01
35.100000,5.0101050636e-01,5.0218068452e-01,4.9969866959e-01,5.0001759861e-01,5.0126085340e-01,4.9959984148e-01,5.0037831893e-01,4.9804952057e-01,4.9985253346e-01,4.9919296215e-01,5.0078841219e-01,5.0017580950e-01,5.0194662891e-01,4.9959383635e-01,5.0040354081e-01,4.9865274696e-01,4.9997264278e-01,5.0029125455e-01,4.9790693267e-01,4.9902670619e-01
35.150000,5.0100931788e-01,5.0208114928e-01,4.9962673910e-01,5.0020048677e-01,5.0107559121e-01,4.9978815388e-01,5.0021378454e-01,4.9798667711e-01,4.9987230941e-01,4.9935065691e-01,5.0062705273e-01,5.0015693890e-01,5.0201652431e-01,4.9974698749e-01,5.0021503588e-01,4.9884241443e-01,4.9979751010e-01,5.0036130017e-01,4.9800299200e-01,4.9902837790e-01
35.200000,5.0101502905e-01,5.0195117324e-01,4.9956958262e-01,5.0038090217e-01,5.0088448052e-01,4.9997930269e-01,5.0002456800e-01,4.9797148298e-01,4.9983823790e-01,4.9953941037e-01,5.0043337497e-01,5.0019243124e-01,5.0203855498e-01,4.9992633695e-01,5.0002264916e-01,4.9903902242e-01,4.9962461920e-01,5.0041669264e-01,4.9812977175e-01,4.9902237716e-01
35.250000,5.0102669822e-01,5.0179203235e-01,4.9952679257e-01,5.0055701159e-01,5.0069732939e-01,5.0016068521e-01,4.9981925294e-01,4.9800880945e-01,4.9975144122e-01,4.9974339646e-01,5.0022344911e-01,5.0028128855e-01,5.0200709007e-01,5.0012381832e-01,4.9983902378e-01,4.9923264902e-01,4.9945552204e-01,5.0045804215e-01,4.9828610229e-01,4.9900956528e-01
35.300000,5.0104282786e-01,5.0160500501e-01,4.9949913984e-01,5.0072791029e-01,5.0052156216e-01,5.0031970193e-01,4.9960703357e-01,4.9810251829e-01,4.9961505481e-01,4.9994676790e-01,5.0001341872e-01,5.0042040754e-01,5.0191767573e-01,5.0033058839e-01,4.9967678480e-01,4.9941577498e-01,4.9929095929e-01,5.0048468359e-01,4.9847076334e-01,4.9899142196e-01
35.350000,5.0106136575e-01,5.0139161896e-01,4.9948872704e-01,5.0089299382e-01,5.0036166383e-01,5.0044474143e-01,4.9939810198e-01,4.9825476551e-01,4.9943368231e-01,5.0013422058e-01,4.9981890413e-01,5.0060508143e-01,5.0176784365e-01,5.0053662325e-01,4.9954754527e-01,4.9958381928e-01,4.9913149468e-01,5.0049452516e-01,4.9868223986e-01,4.9897004207e-01
35.400000,5.0107976366e-01,5.0115397220e-01,4.9949898873e-01,5.0105110505e-01,5.0021902812e-01,5.0052636139e-01,4.9920374106e-01,4.9846529700e-01,4.9921308234e-01,5.0029141649e-01,4.9965455963e-01,5.0082927894e-01,5.0155787453e-01,5.0073062914e-01,4.9946074856e-01,4.9973525600e-01,4.9897835168e-01,5.0048406735e-01,4.9891841004e-01,4.9894806809e-01
35.450000,5.0109510341e-01,5.0089506378e-01,4.9953445841e-01,5.0119964772e-01,5.0009227959e-01,5.0055850204e-01,4.9903592179e-01,4.9873088322e-01,4.9896018038e-01,5.0040547729e-01,4.9953357247e-01,5.0108562222e-01,5.0129135645e-01,5.0090046287e-01,4.9942250218e-01,4.9987125825e-01,4.9883426410e-01,5.0044866522e-01,4.9917622867e-01,4.9892854994e-01
35.500000,5.0110428882e-01,5.0061906475e-01,4.9960024355e-01,5.0133390505e-01,4.9997806565e-01,5.0053948736e-01,4.9890636884e-01,4.9904502285e-01,4.9868335222e-01,5.0046572328e-01,4.9946692364e-01,5.0136512787e-01,5.0097541083e-01,5.0103409176e-01,4.9943463101e-01,4.9999488893e-01,4.9870411047e-01,5.0038308363e-01,4.9945147254e-01,4.9891473696e-01
35.550000,5.0110428767e-01,5.0033147019e-01,4.9970120311e-01,5.0144677986e-01,4.9987222583e-01,5.0047256487e-01,4.9882524613e-01,4.9939798232e-01,4.9839279819e-01,5.0046470042e-01,4.9946235784e-01,5.0165689715e-01,5.0062053653e-01,5.0112093672e-01,4.9949417853e-01,5.0010994042e-01,4.9859512684e-01,5.0028234327e-01,4.9973860361e-01,4.9890982049e-01
35.600000,5.0109239478e-01,5.0003909503e-01,4.9984089770e-01,5.0152908429e-01,4.9977116128e-01,5.0036581089e-01,4.9879976556e-01,4.9977715479e-01,4.9810076443e-01,5.0039936629e-01,4.9952319166e-01,5.0194798489e-01,5.0024011550e-01,5.0115329412e-01,4.9959351209e-01,5.0021959983e-01,4.9851658179e-01,5.0014278293e-01,5.0003078357e-01,4.9891665856e-01
35.650000,5.0106647858e-01,4.9974990373e-01,5.0002046473e-01,5.0157037776e-01,4.9967316732e-01,5.0023135618e-01,4.9883308449e-01,5.0016765697e-01,4.9782138192e-01,5.0027215172e-01,4.9964723525e-01,5.0222366619e-01,4.9984968951e-01,5.0112747158e-01,4.9972106825e-01,5.0032516770e-01,4.9847892304e-01,4.9996318572e-01,5.0032004749e-01,4.9893752185e-01
35.700000,5.0102517135e-01,4.9947268757e-01,5.0023763203e-01,5.0156022401e-01,4.9957947073e-01,5.0008402953e-01,4.9892380470e-01,5.0055306429e-01,4.9756998676e-01,5.0009157088e-01,4.9982616153e-01,5.0246821258e-01,4.9946613049e-01,5.0104432658e-01,4.9986264395e-01,5.0042507334e-01,4.9849252760e-01,4.9974575953e-01,5.0059762134e-01,4.9897390120e-01
35.750000,5.0096796982e-01,4.9921662055e-01,5.0048610233e-01,5.0148964927e-01,4.9949474191e-01,4.9993963304e-01,4.9906622784e-01,5.0091621808e-01,4.9736193116e-01,4.9987208097e-01,5.0004562645e-01,5.0266615071e-01,4.9910678219e-01,5.0090905270e-01,5.0000303383e-01,5.0051440125e-01,4.9856626949e-01,4.9949674569e-01,5.0085435363e-01,4.9902640909e-01
35.800000,5.0089522701e-01,4.9899073177e-01,5.0075550160e-01,5.0135255559e-01,4.9942692974e-01,4.9981312669e-01,4.9925130826e-01,5.0124010071e-01,4.9721105163e-01,4.9963302699e-01,5.0028631099e-01,5.0280382545e-01,4.9878857764e-01,5.0073026984e-01,5.0012775708e-01,5.0058506992e-01,4.9870614220e-01,4.9922646877e-01,5.0108122552e-01,4.9909479260e-01
35.850000,5.0080803531e-01,4.9880333434e-01,5.0103198908e-01,5.0114687429e-01,4.9938638322e-01,4.9971700237e-01,4.9946804807e-01,5.0150882382e-01,4.9712808305e-01,4.9939668260e-01,5.0052587787e-01,5.0287097658e-01,4.9852707864e-01,5.0051866675e-01,5.0022461482e-01,5.0062669751e-01,4.9891413931e-01,4.9894873348e-01,5.0126990310e-01,4.9917805580e-01
35.900000,5.0070802171e-01,4.9866145035e-01,5.0129949430e-01,5.0087531403e-01,4.9938435616e-01,4.9966007722e-01,4.9970497131e-01,5.0170877300e-01,4.9711935309e-01,4.9918558196e-01,5.0074164810e-01,5.0286200111e-01,4.9833538192e-01,5.0028555084e-01,5.0028486300e-01,5.0062806494e-01,4.9918752892e-01,4.9867960337e-01,5.0141329609e-01,4.9927466861e-01
